age,education,maritalstatus,occupation,hoursperweek,income
55,HS-grad,Divorced,Sales,40,<=50K
25,Bachelors,Never-married,Protective-serv,40,<=50K
32,HS-grad,Married-civ-spouse,Exec-managerial,40,<=50K
29,Some-college,Never-married,Adm-clerical,40,<=50K
52,7th-8th,Widowed,Other-service,40,<=50K
19,Some-college,Never-married,Adm-clerical,15,<=50K
43,Assoc-acdm,Divorced,Craft-repair,40,<=50K
54,1st-4th,Separated,Priv-house-serv,40,<=50K
35,Bachelors,Divorced,Sales,40,<=50K
26,Bachelors,Never-married,Other-service,40,<=50K
55,Bachelors,Widowed,Sales,15,<=50K
51,Bachelors,Separated,Adm-clerical,40,<=50K
35,Assoc-acdm,Never-married,Transport-moving,30,<=50K
31,HS-grad,Married-civ-spouse,Handlers-cleaners,40,<=50K
17,11th,Never-married,Adm-clerical,8,<=50K
38,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
29,HS-grad,Married-civ-spouse,Craft-repair,45,<=50K
39,Assoc-voc,Divorced,Sales,40,<=50K
73,7th-8th,Married-civ-spouse,Handlers-cleaners,25,<=50K
28,HS-grad,Never-married,Sales,70,<=50K
19,HS-grad,Never-married,Sales,35,<=50K
24,Some-college,Never-married,Machine-op-inspct,40,<=50K
52,11th,Married-civ-spouse,Machine-op-inspct,40,<=50K
36,Bachelors,Divorced,Exec-managerial,45,<=50K
26,Masters,Never-married,Prof-specialty,40,<=50K
28,Bachelors,Never-married,Prof-specialty,16,<=50K
27,HS-grad,Married-civ-spouse,Sales,40,<=50K
47,Some-college,Widowed,Prof-specialty,40,<=50K
49,HS-grad,Divorced,Machine-op-inspct,40,<=50K
63,HS-grad,Divorced,Exec-managerial,40,<=50K
42,Some-college,Divorced,Adm-clerical,35,<=50K
28,Masters,Never-married,Exec-managerial,45,<=50K
38,HS-grad,Married-civ-spouse,Adm-clerical,22,<=50K
59,HS-grad,Divorced,Machine-op-inspct,40,<=50K
26,Assoc-acdm,Never-married,Prof-specialty,36,<=50K
59,Some-college,Divorced,Prof-specialty,48,<=50K
34,Some-college,Married-civ-spouse,Craft-repair,45,<=50K
67,HS-grad,Widowed,Other-service,24,<=50K
45,Assoc-voc,Divorced,Exec-managerial,44,<=50K
64,7th-8th,Married-civ-spouse,Craft-repair,40,<=50K
65,5th-6th,Married-civ-spouse,Other-service,40,<=50K
23,Some-college,Never-married,Adm-clerical,20,<=50K
31,Some-college,Married-civ-spouse,Craft-repair,45,<=50K
33,10th,Divorced,Machine-op-inspct,40,<=50K
17,11th,Never-married,Craft-repair,35,<=50K
63,Masters,Married-civ-spouse,Handlers-cleaners,46,<=50K
45,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,40,<=50K
17,10th,Never-married,Handlers-cleaners,10,<=50K
26,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
38,Some-college,Divorced,Tech-support,40,<=50K
29,HS-grad,Married-civ-spouse,Exec-managerial,40,<=50K
44,Some-college,Widowed,Adm-clerical,32,<=50K
43,Masters,Married-civ-spouse,Craft-repair,40,<=50K
39,Bachelors,Married-civ-spouse,Exec-managerial,40,<=50K
43,HS-grad,Never-married,Other-service,40,<=50K
23,HS-grad,Never-married,Adm-clerical,45,<=50K
19,HS-grad,Never-married,Other-service,40,<=50K
49,9th,Married-civ-spouse,Craft-repair,40,<=50K
32,HS-grad,Married-civ-spouse,Transport-moving,50,<=50K
44,Some-college,Divorced,Handlers-cleaners,40,<=50K
63,7th-8th,Married-civ-spouse,Sales,40,<=50K
21,Some-college,Never-married,Sales,40,<=50K
32,Some-college,Married-civ-spouse,Craft-repair,40,<=50K
24,HS-grad,Separated,Other-service,50,<=50K
50,HS-grad,Married-civ-spouse,Transport-moving,40,<=50K
35,HS-grad,Married-civ-spouse,Exec-managerial,35,<=50K
24,1st-4th,Never-married,Farming-fishing,66,<=50K
40,HS-grad,Married-civ-spouse,Craft-repair,56,<=50K
31,Bachelors,Never-married,Exec-managerial,55,<=50K
43,HS-grad,Never-married,Handlers-cleaners,40,<=50K
40,Bachelors,Never-married,Prof-specialty,40,<=50K
51,5th-6th,Married-civ-spouse,Craft-repair,40,<=50K
39,Bachelors,Married-civ-spouse,Prof-specialty,40,<=50K
40,Some-college,Never-married,Machine-op-inspct,35,<=50K
33,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
29,Assoc-voc,Divorced,Handlers-cleaners,50,<=50K
37,Some-college,Divorced,Adm-clerical,37,<=50K
19,HS-grad,Never-married,Machine-op-inspct,40,<=50K
46,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
37,Some-college,Never-married,Protective-serv,30,<=50K
38,Some-college,Divorced,Adm-clerical,43,<=50K
26,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
34,Bachelors,Never-married,Other-service,35,<=50K
57,Bachelors,Married-civ-spouse,Prof-specialty,40,<=50K
33,11th,Never-married,Craft-repair,65,<=50K
26,Some-college,Never-married,Protective-serv,40,<=50K
20,HS-grad,Never-married,Sales,84,<=50K
61,Some-college,Married-civ-spouse,Other-service,6,<=50K
17,Some-college,Never-married,Craft-repair,16,<=50K
18,11th,Never-married,Other-service,16,<=50K
21,Assoc-acdm,Never-married,Sales,32,<=50K
41,HS-grad,Never-married,Other-service,40,<=50K
46,11th,Separated,Machine-op-inspct,40,<=50K
55,HS-grad,Married-civ-spouse,Exec-managerial,40,<=50K
27,Assoc-acdm,Never-married,Sales,52,<=50K
39,HS-grad,Married-civ-spouse,Other-service,42,<=50K
36,HS-grad,Never-married,Transport-moving,48,<=50K
27,Bachelors,Never-married,Sales,40,<=50K
42,HS-grad,Divorced,Sales,47,<=50K
23,Bachelors,Never-married,Other-service,20,<=50K
41,Some-college,Married-civ-spouse,Craft-repair,50,<=50K
49,HS-grad,Married-civ-spouse,Craft-repair,46,<=50K
46,Assoc-voc,Divorced,Craft-repair,60,<=50K
54,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
22,Some-college,Never-married,Sales,40,<=50K
31,HS-grad,Never-married,Farming-fishing,40,<=50K
27,HS-grad,Divorced,Other-service,30,<=50K
34,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
46,11th,Never-married,Transport-moving,30,<=50K
36,Assoc-voc,Married-civ-spouse,Other-service,40,<=50K
22,HS-grad,Never-married,Handlers-cleaners,40,<=50K
43,Some-college,Divorced,Other-service,30,<=50K
54,Some-college,Widowed,Prof-specialty,50,<=50K
24,9th,Never-married,Machine-op-inspct,40,<=50K
29,Prof-school,Never-married,Prof-specialty,55,<=50K
40,Some-college,Divorced,Adm-clerical,38,<=50K
18,11th,Never-married,Other-service,20,<=50K
31,Bachelors,Never-married,Adm-clerical,50,<=50K
32,Masters,Never-married,Adm-clerical,40,<=50K
24,Some-college,Married-civ-spouse,Craft-repair,35,<=50K
24,Assoc-acdm,Divorced,Other-service,22,<=50K
24,Assoc-voc,Married-civ-spouse,Craft-repair,40,<=50K
37,Some-college,Divorced,Tech-support,40,<=50K
19,Some-college,Never-married,Sales,25,<=50K
54,Masters,Divorced,Prof-specialty,40,<=50K
22,Some-college,Married-spouse-absent,Sales,22,<=50K
20,HS-grad,Never-married,Other-service,40,<=50K
36,9th,Married-civ-spouse,Handlers-cleaners,40,<=50K
34,Bachelors,Divorced,Sales,40,<=50K
38,Assoc-voc,Divorced,Exec-managerial,40,<=50K
32,11th,Never-married,Craft-repair,40,<=50K
35,HS-grad,Married-civ-spouse,Exec-managerial,60,<=50K
51,Assoc-acdm,Married-civ-spouse,Sales,60,<=50K
33,Some-college,Never-married,Exec-managerial,45,<=50K
71,Masters,Divorced,Prof-specialty,15,<=50K
53,HS-grad,Married-civ-spouse,Sales,50,<=50K
64,HS-grad,Married-civ-spouse,Sales,5,<=50K
24,HS-grad,Never-married,Farming-fishing,40,<=50K
19,HS-grad,Never-married,Handlers-cleaners,25,<=50K
26,Some-college,Never-married,Sales,24,<=50K
22,HS-grad,Never-married,Other-service,30,<=50K
33,Some-college,Married-civ-spouse,Sales,40,<=50K
63,11th,Never-married,Farming-fishing,12,<=50K
20,Some-college,Never-married,Handlers-cleaners,30,<=50K
33,5th-6th,Married-spouse-absent,Craft-repair,40,<=50K
56,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
25,Bachelors,Never-married,Prof-specialty,40,<=50K
36,10th,Never-married,Transport-moving,40,<=50K
52,HS-grad,Separated,Other-service,35,<=50K
49,HS-grad,Widowed,Adm-clerical,40,<=50K
30,HS-grad,Married-civ-spouse,Transport-moving,40,<=50K
25,Bachelors,Widowed,Exec-managerial,40,<=50K
22,Some-college,Never-married,Craft-repair,40,<=50K
41,Assoc-acdm,Separated,Craft-repair,50,<=50K
54,HS-grad,Never-married,Adm-clerical,40,<=50K
38,HS-grad,Never-married,Other-service,40,<=50K
36,11th,Married-civ-spouse,Machine-op-inspct,40,<=50K
35,5th-6th,Married-civ-spouse,Other-service,15,<=50K
41,12th,Divorced,Adm-clerical,40,<=50K
30,Assoc-voc,Married-civ-spouse,Tech-support,40,<=50K
25,HS-grad,Married-civ-spouse,Machine-op-inspct,48,<=50K
50,5th-6th,Never-married,Tech-support,15,<=50K
19,HS-grad,Never-married,Adm-clerical,40,<=50K
51,Some-college,Married-civ-spouse,Sales,40,<=50K
39,Bachelors,Divorced,Adm-clerical,40,<=50K
20,11th,Never-married,Other-service,40,<=50K
17,11th,Never-married,Handlers-cleaners,16,<=50K
25,Some-college,Never-married,Other-service,25,<=50K
36,HS-grad,Divorced,Adm-clerical,40,<=50K
65,Doctorate,Widowed,Prof-specialty,40,<=50K
33,Bachelors,Never-married,Prof-specialty,45,<=50K
32,Some-college,Never-married,Tech-support,20,<=50K
25,HS-grad,Married-civ-spouse,Transport-moving,40,<=50K
41,Some-college,Divorced,Protective-serv,40,<=50K
36,HS-grad,Divorced,Exec-managerial,52,<=50K
24,11th,Married-civ-spouse,Handlers-cleaners,40,<=50K
17,7th-8th,Never-married,Sales,8,<=50K
32,Bachelors,Divorced,Exec-managerial,30,<=50K
67,11th,Widowed,Other-service,40,<=50K
18,Some-college,Never-married,Craft-repair,35,<=50K
24,10th,Never-married,Sales,15,<=50K
21,Some-college,Never-married,Adm-clerical,40,<=50K
24,Bachelors,Never-married,Adm-clerical,16,<=50K
34,Assoc-voc,Never-married,Other-service,40,<=50K
49,10th,Never-married,Craft-repair,32,<=50K
50,HS-grad,Divorced,Machine-op-inspct,40,<=50K
33,Assoc-acdm,Divorced,Exec-managerial,40,<=50K
18,Some-college,Never-married,Adm-clerical,40,<=50K
20,HS-grad,Never-married,Sales,35,<=50K
64,HS-grad,Widowed,Adm-clerical,40,<=50K
39,Doctorate,Never-married,Prof-specialty,45,<=50K
35,HS-grad,Never-married,Craft-repair,70,<=50K
21,Some-college,Never-married,Other-service,32,<=50K
29,Assoc-acdm,Never-married,Tech-support,45,<=50K
45,HS-grad,Divorced,Other-service,40,<=50K
37,HS-grad,Never-married,Craft-repair,40,<=50K
20,HS-grad,Never-married,Adm-clerical,20,<=50K
35,Some-college,Married-civ-spouse,Exec-managerial,40,<=50K
24,Bachelors,Married-civ-spouse,Prof-specialty,50,<=50K
19,Some-college,Never-married,Transport-moving,50,<=50K
23,HS-grad,Never-married,Other-service,35,<=50K
34,Bachelors,Never-married,Prof-specialty,45,<=50K
46,HS-grad,Never-married,Handlers-cleaners,5,<=50K
55,12th,Widowed,Adm-clerical,40,<=50K
27,Some-college,Never-married,Adm-clerical,40,<=50K
35,HS-grad,Divorced,Other-service,50,<=50K
47,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
32,Some-college,Married-civ-spouse,Sales,40,<=50K
40,HS-grad,Married-civ-spouse,Handlers-cleaners,46,<=50K
47,Bachelors,Divorced,Prof-specialty,40,<=50K
21,Some-college,Never-married,Sales,25,<=50K
45,Masters,Married-civ-spouse,Adm-clerical,35,<=50K
33,7th-8th,Never-married,Other-service,14,<=50K
68,Some-college,Married-spouse-absent,Farming-fishing,25,<=50K
49,10th,Married-civ-spouse,Machine-op-inspct,50,<=50K
29,7th-8th,Married-civ-spouse,Transport-moving,40,<=50K
19,HS-grad,Never-married,Craft-repair,25,<=50K
56,10th,Married-civ-spouse,Handlers-cleaners,40,<=50K
55,HS-grad,Married-civ-spouse,Craft-repair,60,<=50K
29,HS-grad,Never-married,Craft-repair,50,<=50K
21,HS-grad,Never-married,Priv-house-serv,25,<=50K
52,5th-6th,Never-married,Handlers-cleaners,50,<=50K
22,HS-grad,Never-married,Other-service,40,<=50K
20,HS-grad,Married-civ-spouse,Adm-clerical,60,<=50K
31,HS-grad,Never-married,Craft-repair,50,<=50K
39,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
55,Some-college,Divorced,Tech-support,40,<=50K
35,Assoc-acdm,Separated,Sales,40,<=50K
18,HS-grad,Never-married,Handlers-cleaners,30,<=50K
51,Bachelors,Widowed,Adm-clerical,40,<=50K
37,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
32,Some-college,Never-married,Other-service,38,<=50K
48,HS-grad,Separated,Craft-repair,45,<=50K
62,7th-8th,Married-civ-spouse,Transport-moving,53,<=50K
28,HS-grad,Never-married,Transport-moving,45,<=50K
20,Some-college,Never-married,Adm-clerical,15,<=50K
41,Bachelors,Married-civ-spouse,Farming-fishing,40,<=50K
29,Bachelors,Never-married,Adm-clerical,40,<=50K
20,Some-college,Never-married,Handlers-cleaners,20,<=50K
51,Bachelors,Widowed,Prof-specialty,40,<=50K
26,5th-6th,Never-married,Transport-moving,40,<=50K
30,Bachelors,Never-married,Prof-specialty,40,<=50K
36,HS-grad,Widowed,Other-service,40,<=50K
41,HS-grad,Married-civ-spouse,Handlers-cleaners,40,<=50K
20,Some-college,Never-married,Handlers-cleaners,20,<=50K
43,Bachelors,Divorced,Tech-support,40,<=50K
39,HS-grad,Never-married,Farming-fishing,40,<=50K
31,Masters,Married-civ-spouse,Prof-specialty,45,<=50K
23,Some-college,Never-married,Sales,25,<=50K
38,Masters,Divorced,Adm-clerical,40,<=50K
18,HS-grad,Never-married,Machine-op-inspct,40,<=50K
41,HS-grad,Married-civ-spouse,Exec-managerial,45,<=50K
26,Bachelors,Never-married,Prof-specialty,30,<=50K
37,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
31,Bachelors,Never-married,Tech-support,40,<=50K
27,Some-college,Married-civ-spouse,Exec-managerial,80,<=50K
59,HS-grad,Never-married,Adm-clerical,50,<=50K
42,Bachelors,Married-civ-spouse,Prof-specialty,40,<=50K
32,Some-college,Divorced,Machine-op-inspct,40,<=50K
27,HS-grad,Separated,Craft-repair,40,<=50K
43,Bachelors,Divorced,Machine-op-inspct,40,<=50K
20,Some-college,Never-married,Sales,30,<=50K
45,7th-8th,Married-civ-spouse,Machine-op-inspct,40,<=50K
23,11th,Married-civ-spouse,Handlers-cleaners,40,<=50K
38,Assoc-voc,Never-married,Exec-managerial,40,<=50K
29,Some-college,Never-married,Sales,50,<=50K
26,Bachelors,Never-married,Prof-specialty,40,<=50K
43,HS-grad,Divorced,Machine-op-inspct,40,<=50K
23,HS-grad,Never-married,Handlers-cleaners,40,<=50K
24,HS-grad,Never-married,Machine-op-inspct,40,<=50K
38,Assoc-voc,Married-civ-spouse,Craft-repair,50,<=50K
33,HS-grad,Never-married,Craft-repair,30,<=50K
18,7th-8th,Never-married,Other-service,40,<=50K
52,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
28,HS-grad,Never-married,Prof-specialty,40,<=50K
37,Some-college,Never-married,Other-service,30,<=50K
17,10th,Never-married,Sales,16,<=50K
38,Assoc-acdm,Divorced,Exec-managerial,45,<=50K
81,7th-8th,Married-civ-spouse,Transport-moving,10,<=50K
22,Some-college,Never-married,Machine-op-inspct,30,<=50K
43,Some-college,Divorced,Adm-clerical,40,<=50K
31,Some-college,Separated,Handlers-cleaners,40,<=50K
35,Some-college,Divorced,Exec-managerial,40,<=50K
36,Bachelors,Separated,Other-service,35,<=50K
33,7th-8th,Married-civ-spouse,Farming-fishing,40,<=50K
50,HS-grad,Never-married,Handlers-cleaners,25,<=50K
29,HS-grad,Divorced,Machine-op-inspct,40,<=50K
24,Some-college,Never-married,Other-service,30,<=50K
34,Bachelors,Never-married,Sales,40,<=50K
29,7th-8th,Divorced,Craft-repair,55,<=50K
58,9th,Never-married,Handlers-cleaners,40,<=50K
27,Some-college,Separated,Sales,40,<=50K
46,Some-college,Divorced,Protective-serv,40,<=50K
63,HS-grad,Divorced,Protective-serv,40,<=50K
38,Some-college,Divorced,Other-service,40,<=50K
23,Some-college,Never-married,Craft-repair,15,<=50K
42,9th,Married-civ-spouse,Transport-moving,40,<=50K
48,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
33,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
24,Some-college,Never-married,Adm-clerical,40,<=50K
49,Some-college,Married-civ-spouse,Sales,50,<=50K
50,HS-grad,Divorced,Adm-clerical,40,<=50K
19,Some-college,Never-married,Other-service,20,<=50K
18,10th,Never-married,Other-service,28,<=50K
20,HS-grad,Never-married,Craft-repair,40,<=50K
42,HS-grad,Divorced,Transport-moving,40,<=50K
28,HS-grad,Married-civ-spouse,Craft-repair,45,<=50K
28,Some-college,Never-married,Priv-house-serv,40,<=50K
22,11th,Never-married,Craft-repair,40,<=50K
27,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
75,Masters,Never-married,Protective-serv,16,<=50K
47,HS-grad,Never-married,Exec-managerial,50,<=50K
25,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
52,HS-grad,Widowed,Adm-clerical,40,<=50K
35,HS-grad,Never-married,Farming-fishing,40,<=50K
44,12th,Married-civ-spouse,Other-service,35,<=50K
42,Some-college,Never-married,Tech-support,33,<=50K
26,9th,Never-married,Other-service,38,<=50K
23,HS-grad,Never-married,Prof-specialty,40,<=50K
28,HS-grad,Never-married,Prof-specialty,40,<=50K
38,HS-grad,Married-civ-spouse,Craft-repair,50,<=50K
28,Some-college,Never-married,Craft-repair,50,<=50K
29,HS-grad,Never-married,Adm-clerical,40,<=50K
30,Some-college,Never-married,Exec-managerial,40,<=50K
48,Some-college,Married-civ-spouse,Handlers-cleaners,40,<=50K
24,HS-grad,Never-married,Handlers-cleaners,40,<=50K
29,Some-college,Never-married,Prof-specialty,40,<=50K
45,Assoc-acdm,Divorced,Craft-repair,40,<=50K
24,HS-grad,Never-married,Craft-repair,40,<=50K
40,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
32,Some-college,Married-civ-spouse,Machine-op-inspct,40,<=50K
20,HS-grad,Never-married,Sales,40,<=50K
23,Some-college,Never-married,Other-service,35,<=50K
46,HS-grad,Married-civ-spouse,Other-service,40,<=50K
21,HS-grad,Never-married,Sales,35,<=50K
31,Some-college,Married-civ-spouse,Prof-specialty,50,<=50K
48,Some-college,Divorced,Exec-managerial,40,<=50K
34,7th-8th,Married-civ-spouse,Transport-moving,40,<=50K
19,Some-college,Never-married,Other-service,25,<=50K
20,Some-college,Never-married,Sales,35,<=50K
29,Bachelors,Never-married,Prof-specialty,50,<=50K
36,HS-grad,Married-civ-spouse,Craft-repair,52,<=50K
33,10th,Divorced,Other-service,45,<=50K
36,Some-college,Married-civ-spouse,Transport-moving,40,<=50K
45,HS-grad,Married-civ-spouse,Craft-repair,60,<=50K
25,Bachelors,Never-married,Adm-clerical,40,<=50K
28,Assoc-voc,Married-civ-spouse,Machine-op-inspct,40,<=50K
23,HS-grad,Never-married,Priv-house-serv,40,<=50K
24,HS-grad,Never-married,Exec-managerial,40,<=50K
58,Some-college,Divorced,Prof-specialty,40,<=50K
36,Assoc-voc,Divorced,Tech-support,40,<=50K
46,Some-college,Married-civ-spouse,Sales,50,<=50K
26,HS-grad,Never-married,Other-service,40,<=50K
52,5th-6th,Never-married,Handlers-cleaners,40,<=50K
19,HS-grad,Never-married,Other-service,45,<=50K
60,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
39,Some-college,Divorced,Exec-managerial,38,<=50K
45,Bachelors,Divorced,Exec-managerial,45,<=50K
37,Some-college,Married-spouse-absent,Adm-clerical,40,<=50K
29,Assoc-acdm,Never-married,Tech-support,40,<=50K
53,Some-college,Married-civ-spouse,Craft-repair,66,<=50K
20,Some-college,Never-married,Transport-moving,40,<=50K
39,Masters,Never-married,Prof-specialty,40,<=50K
36,HS-grad,Married-civ-spouse,Craft-repair,45,<=50K
53,7th-8th,Divorced,Machine-op-inspct,56,<=50K
41,Bachelors,Divorced,Prof-specialty,40,<=50K
34,HS-grad,Divorced,Exec-managerial,38,<=50K
22,Some-college,Married-civ-spouse,Tech-support,40,<=50K
43,12th,Married-civ-spouse,Craft-repair,40,<=50K
36,Some-college,Never-married,Exec-managerial,40,<=50K
33,Some-college,Separated,Machine-op-inspct,40,<=50K
27,Some-college,Never-married,Machine-op-inspct,40,<=50K
33,Some-college,Never-married,Tech-support,70,<=50K
24,HS-grad,Married-civ-spouse,Transport-moving,40,<=50K
47,Some-college,Divorced,Prof-specialty,40,<=50K
48,10th,Married-civ-spouse,Exec-managerial,40,<=50K
28,HS-grad,Married-civ-spouse,Sales,50,<=50K
33,Assoc-voc,Never-married,Protective-serv,56,<=50K
26,Some-college,Never-married,Adm-clerical,25,<=50K
22,Assoc-voc,Never-married,Exec-managerial,40,<=50K
31,Some-college,Never-married,Exec-managerial,45,<=50K
38,Assoc-voc,Married-civ-spouse,Exec-managerial,40,<=50K
36,Some-college,Married-civ-spouse,Exec-managerial,40,<=50K
24,Some-college,Never-married,Machine-op-inspct,55,<=50K
21,Some-college,Never-married,Exec-managerial,20,<=50K
41,HS-grad,Married-civ-spouse,Craft-repair,50,<=50K
17,9th,Never-married,Other-service,16,<=50K
50,Bachelors,Married-civ-spouse,Sales,8,<=50K
30,11th,Married-spouse-absent,Handlers-cleaners,40,<=50K
47,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
24,Some-college,Never-married,Sales,20,<=50K
50,Some-college,Married-civ-spouse,Exec-managerial,40,<=50K
29,Masters,Never-married,Prof-specialty,55,<=50K
31,Some-college,Never-married,Sales,60,<=50K
53,9th,Married-civ-spouse,Machine-op-inspct,40,<=50K
33,HS-grad,Never-married,Adm-clerical,40,<=50K
43,Bachelors,Married-civ-spouse,Other-service,40,<=50K
18,11th,Never-married,Sales,30,<=50K
27,11th,Married-civ-spouse,Craft-repair,40,<=50K
19,Some-college,Never-married,Sales,25,<=50K
24,Bachelors,Never-married,Tech-support,40,<=50K
25,Masters,Never-married,Prof-specialty,35,<=50K
30,Assoc-voc,Married-civ-spouse,Sales,35,<=50K
37,Masters,Divorced,Prof-specialty,40,<=50K
67,HS-grad,Married-civ-spouse,Adm-clerical,12,<=50K
35,HS-grad,Married-civ-spouse,Transport-moving,30,<=50K
75,HS-grad,Married-civ-spouse,Farming-fishing,30,<=50K
47,Some-college,Married-civ-spouse,Exec-managerial,50,<=50K
23,10th,Married-civ-spouse,Handlers-cleaners,40,<=50K
51,HS-grad,Divorced,Adm-clerical,8,<=50K
42,HS-grad,Divorced,Other-service,40,<=50K
